"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"5874","Native 3",25,"continuation","fp",3,343,"Native","continuation fp",0,343,"Ambiguous","Inconsistent"
"5875","Native 3",26,"continuation","fp",4,340,"Native","continuation fp",0,340,"Unambiguous","Inconsistent"
"5876","Native 3",30,"continuation","fp",4,296,"Native","continuation fp",0,296,"Unambiguous","Inconsistent"
"5877","Native 3",28,"continuation","fp",2,1179,"Native","continuation fp",0,1179,"Unambiguous","Consistent"
"5881","Native 3",47,"continuation","fp",1,1093,"Native","continuation fp",0,1093,"Ambiguous","Consistent"
"5887","Native 3",48,"continuation","fp",2,1238,"Native","continuation fp",0,1238,"Unambiguous","Consistent"
"5889","Native 3",34,"continuation","fp",4,395,"Native","continuation fp",0,395,"Unambiguous","Inconsistent"
"5890","Native 3",38,"continuation","fp",4,967,"Native","continuation fp",0,967,"Unambiguous","Inconsistent"
"5891","Native 3",42,"continuation","fp",4,358,"Native","continuation fp",0,358,"Unambiguous","Inconsistent"
"5892","Native 3",35,"continuation","fp",1,708,"Native","continuation fp",0,708,"Ambiguous","Consistent"
"5896","Native 3",40,"continuation","fp",2,1214,"Native","continuation fp",0,1214,"Unambiguous","Consistent"
"5899","Native 3",41,"continuation","fp",3,654,"Native","continuation fp",0,654,"Ambiguous","Inconsistent"
"5904","Native 4",39,"continuation","fp",2,134,"Native","continuation fp",0,134,"Unambiguous","Consistent"
"5905","Native 4",27,"continuation","fp",2,1027,"Native","continuation fp",0,1027,"Unambiguous","Consistent"
"5908","Native 4",40,"continuation","fp",3,155,"Native","continuation fp",0,155,"Ambiguous","Inconsistent"
"5909","Native 4",38,"continuation","fp",1,1352,"Native","continuation fp",0,1352,"Ambiguous","Consistent"
"5911","Native 4",37,"continuation","fp",4,1056,"Native","continuation fp",0,1056,"Unambiguous","Inconsistent"
"5914","Native 4",26,"continuation","fp",1,1300,"Native","continuation fp",0,1300,"Ambiguous","Consistent"
"5917","Native 4",33,"continuation","fp",4,693,"Native","continuation fp",0,693,"Unambiguous","Inconsistent"
"5918","Native 4",47,"continuation","fp",2,104,"Native","continuation fp",0,104,"Unambiguous","Consistent"
"5921","Native 4",45,"continuation","fp",4,581,"Native","continuation fp",0,581,"Unambiguous","Inconsistent"
"5922","Native 4",36,"continuation","fp",3,175,"Native","continuation fp",0,175,"Ambiguous","Inconsistent"
"5923","Native 4",46,"continuation","fp",1,1163,"Native","continuation fp",0,1163,"Ambiguous","Consistent"
"5926","Native 4",35,"continuation","fp",2,565,"Native","continuation fp",0,565,"Unambiguous","Consistent"
"5927","Native 4",48,"continuation","fp",3,502,"Native","continuation fp",0,502,"Ambiguous","Inconsistent"
"5928","Native 4",41,"continuation","fp",4,887,"Native","continuation fp",0,887,"Unambiguous","Inconsistent"
"5929","Native 4",30,"continuation","fp",1,688,"Native","continuation fp",0,688,"Ambiguous","Consistent"
"5930","Native 4",42,"continuation","fp",1,919,"Native","continuation fp",0,919,"Ambiguous","Consistent"
"5931","Native 4",44,"continuation","fp",3,975,"Native","continuation fp",0,975,"Ambiguous","Inconsistent"
"5932","Native 4",43,"continuation","fp",2,1193,"Native","continuation fp",0,1193,"Unambiguous","Consistent"
"5933","Native 4",31,"continuation","fp",2,925,"Native","continuation fp",0,925,"Unambiguous","Consistent"
"5936","Native 4",32,"continuation","fp",3,0,"Native","continuation fp",1,NA,"Ambiguous","Inconsistent"
"5939","Native 4",25,"continuation","fp",4,703,"Native","continuation fp",0,703,"Unambiguous","Inconsistent"
"5940","Native 4",34,"continuation","fp",1,174,"Native","continuation fp",0,174,"Ambiguous","Consistent"
"5947","Native 4",28,"continuation","fp",3,803,"Native","continuation fp",0,803,"Ambiguous","Inconsistent"
"5949","Native 4",29,"continuation","fp",4,720,"Native","continuation fp",0,720,"Unambiguous","Inconsistent"
"5954","Native 5",46,"continuation","fp",2,304,"Native","continuation fp",0,304,"Unambiguous","Consistent"
"5955","Native 5",32,"continuation","fp",4,761,"Native","continuation fp",0,761,"Unambiguous","Inconsistent"
"5956","Native 5",45,"continuation","fp",1,264,"Native","continuation fp",0,264,"Ambiguous","Consistent"
"5957","Native 5",33,"continuation","fp",1,603,"Native","continuation fp",0,603,"Ambiguous","Consistent"
"5960","Native 5",26,"continuation","fp",2,452,"Native","continuation fp",0,452,"Unambiguous","Consistent"
"5962","Native 5",47,"continuation","fp",3,450,"Native","continuation fp",0,450,"Ambiguous","Inconsistent"
"5964","Native 5",39,"continuation","fp",3,320,"Native","continuation fp",0,320,"Ambiguous","Inconsistent"
"5965","Native 5",44,"continuation","fp",4,440,"Native","continuation fp",0,440,"Unambiguous","Inconsistent"
