"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17397","Native 3",16,"spillover","rp",2,185,"Native","spillover rp",0,185,"Unambiguous","Consistent"
"17398","Native 3",6,"spillover","rp",4,572,"Native","spillover rp",0,572,"Unambiguous","Inconsistent"
"17399","Native 3",21,"spillover","rp",3,263,"Native","spillover rp",0,263,"Ambiguous","Inconsistent"
"17400","Native 3",3,"spillover","rp",1,944,"Native","spillover rp",0,944,"Ambiguous","Consistent"
"17402","Native 3",7,"spillover","rp",1,1494,"Native","spillover rp",0,1494,"Ambiguous","Consistent"
"17407","Native 3",14,"spillover","rp",4,396,"Native","spillover rp",0,396,"Unambiguous","Inconsistent"
"17408","Native 3",19,"spillover","rp",1,433,"Native","spillover rp",0,433,"Ambiguous","Consistent"
"17409","Native 3",20,"spillover","rp",2,800,"Native","spillover rp",0,800,"Unambiguous","Consistent"
"17411","Native 3",8,"spillover","rp",2,398,"Native","spillover rp",0,398,"Unambiguous","Consistent"
"17412","Native 3",2,"spillover","rp",4,708,"Native","spillover rp",0,708,"Unambiguous","Inconsistent"
"17414","Native 3",24,"spillover","rp",2,429,"Native","spillover rp",0,429,"Unambiguous","Consistent"
"17415","Native 3",12,"spillover","rp",2,754,"Native","spillover rp",0,754,"Unambiguous","Consistent"
"17416","Native 4",5,"spillover","rp",4,568,"Native","spillover rp",0,568,"Unambiguous","Inconsistent"
"17417","Native 4",10,"spillover","rp",1,590,"Native","spillover rp",0,590,"Ambiguous","Consistent"
"17420","Native 4",12,"spillover","rp",3,550,"Native","spillover rp",0,550,"Ambiguous","Inconsistent"
"17421","Native 4",14,"spillover","rp",1,579,"Native","spillover rp",0,579,"Ambiguous","Consistent"
"17424","Native 4",11,"spillover","rp",2,1144,"Native","spillover rp",0,1144,"Unambiguous","Consistent"
"17426","Native 4",18,"spillover","rp",1,982,"Native","spillover rp",0,982,"Ambiguous","Consistent"
"17427","Native 4",7,"spillover","rp",2,901,"Native","spillover rp",0,901,"Unambiguous","Consistent"
"17429","Native 4",20,"spillover","rp",3,591,"Native","spillover rp",0,591,"Ambiguous","Inconsistent"
"17430","Native 4",22,"spillover","rp",1,351,"Native","spillover rp",0,351,"Ambiguous","Consistent"
"17433","Native 4",16,"spillover","rp",3,579,"Native","spillover rp",0,579,"Ambiguous","Inconsistent"
"17434","Native 4",17,"spillover","rp",4,460,"Native","spillover rp",0,460,"Unambiguous","Inconsistent"
