"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15478","Native 3",16,"continuation","rp",2,770,"Native","continuation rp",0,770,"Unambiguous","Consistent"
"15479","Native 3",6,"continuation","rp",4,353,"Native","continuation rp",0,353,"Unambiguous","Inconsistent"
"15480","Native 3",21,"continuation","rp",3,202,"Native","continuation rp",0,202,"Ambiguous","Inconsistent"
"15481","Native 3",3,"continuation","rp",1,255,"Native","continuation rp",0,255,"Ambiguous","Consistent"
"15483","Native 3",7,"continuation","rp",1,195,"Native","continuation rp",0,195,"Ambiguous","Consistent"
"15488","Native 3",14,"continuation","rp",4,418,"Native","continuation rp",0,418,"Unambiguous","Inconsistent"
"15489","Native 3",19,"continuation","rp",1,278,"Native","continuation rp",0,278,"Ambiguous","Consistent"
"15490","Native 3",20,"continuation","rp",2,342,"Native","continuation rp",0,342,"Unambiguous","Consistent"
"15492","Native 3",8,"continuation","rp",2,179,"Native","continuation rp",0,179,"Unambiguous","Consistent"
"15493","Native 3",2,"continuation","rp",4,494,"Native","continuation rp",0,494,"Unambiguous","Inconsistent"
"15495","Native 3",24,"continuation","rp",2,350,"Native","continuation rp",0,350,"Unambiguous","Consistent"
"15496","Native 3",12,"continuation","rp",2,159,"Native","continuation rp",0,159,"Unambiguous","Consistent"
"15497","Native 4",5,"continuation","rp",4,173,"Native","continuation rp",0,173,"Unambiguous","Inconsistent"
"15498","Native 4",10,"continuation","rp",1,1683,"Native","continuation rp",0,1683,"Ambiguous","Consistent"
"15501","Native 4",12,"continuation","rp",3,423,"Native","continuation rp",0,423,"Ambiguous","Inconsistent"
"15502","Native 4",14,"continuation","rp",1,122,"Native","continuation rp",0,122,"Ambiguous","Consistent"
"15505","Native 4",11,"continuation","rp",2,155,"Native","continuation rp",0,155,"Unambiguous","Consistent"
"15507","Native 4",18,"continuation","rp",1,214,"Native","continuation rp",0,214,"Ambiguous","Consistent"
"15508","Native 4",7,"continuation","rp",2,212,"Native","continuation rp",0,212,"Unambiguous","Consistent"
"15510","Native 4",20,"continuation","rp",3,391,"Native","continuation rp",0,391,"Ambiguous","Inconsistent"
"15511","Native 4",22,"continuation","rp",1,297,"Native","continuation rp",0,297,"Ambiguous","Consistent"
"15514","Native 4",16,"continuation","rp",3,497,"Native","continuation rp",0,497,"Ambiguous","Inconsistent"
"15515","Native 4",17,"continuation","rp",4,593,"Native","continuation rp",0,593,"Unambiguous","Inconsistent"
"15519","Native 4",2,"continuation","rp",1,0,"Native","continuation rp",1,NA,"Ambiguous","Consistent"
"15520","Native 4",8,"continuation","rp",3,886,"Native","continuation rp",0,886,"Ambiguous","Inconsistent"
"15529","Native 4",23,"continuation","rp",2,212,"Native","continuation rp",0,212,"Unambiguous","Consistent"
"15530","Native 4",4,"continuation","rp",3,264,"Native","continuation rp",0,264,"Ambiguous","Inconsistent"
"15532","Native 4",21,"continuation","rp",4,221,"Native","continuation rp",0,221,"Unambiguous","Inconsistent"
"15533","Native 4",9,"continuation","rp",4,506,"Native","continuation rp",0,506,"Unambiguous","Inconsistent"
"15536","Native 4",3,"continuation","rp",2,794,"Native","continuation rp",0,794,"Unambiguous","Consistent"
"15537","Native 4",1,"continuation","rp",4,154,"Native","continuation rp",0,154,"Unambiguous","Inconsistent"
"15538","Native 4",19,"continuation","rp",2,619,"Native","continuation rp",0,619,"Unambiguous","Consistent"
"15539","Native 4",13,"continuation","rp",4,382,"Native","continuation rp",0,382,"Unambiguous","Inconsistent"
"15540","Native 4",6,"continuation","rp",1,442,"Native","continuation rp",0,442,"Ambiguous","Consistent"
"15541","Native 4",24,"continuation","rp",3,172,"Native","continuation rp",0,172,"Ambiguous","Inconsistent"
"15543","Native 4",15,"continuation","rp",2,1067,"Native","continuation rp",0,1067,"Unambiguous","Consistent"
"15545","Native 5",13,"continuation","rp",1,248,"Native","continuation rp",0,248,"Ambiguous","Consistent"
"15546","Native 5",6,"continuation","rp",2,241,"Native","continuation rp",0,241,"Unambiguous","Consistent"
"15547","Native 5",21,"continuation","rp",1,196,"Native","continuation rp",0,196,"Ambiguous","Consistent"
"15548","Native 5",24,"continuation","rp",4,268,"Native","continuation rp",0,268,"Unambiguous","Inconsistent"
"15553","Native 5",11,"continuation","rp",3,150,"Native","continuation rp",0,150,"Ambiguous","Inconsistent"
"15554","Native 5",18,"continuation","rp",2,260,"Native","continuation rp",0,260,"Unambiguous","Consistent"
"15556","Native 5",16,"continuation","rp",4,142,"Native","continuation rp",0,142,"Unambiguous","Inconsistent"
"15558","Native 5",7,"continuation","rp",3,194,"Native","continuation rp",0,194,"Ambiguous","Inconsistent"
"15565","Native 5",3,"continuation","rp",3,203,"Native","continuation rp",0,203,"Ambiguous","Inconsistent"
"15570","Native 5",14,"continuation","rp",2,297,"Native","continuation rp",0,297,"Unambiguous","Consistent"
"15571","Native 5",20,"continuation","rp",4,557,"Native","continuation rp",0,557,"Unambiguous","Inconsistent"
"15572","Native 5",2,"continuation","rp",2,162,"Native","continuation rp",0,162,"Unambiguous","Consistent"
"15573","Native 5",8,"continuation","rp",4,228,"Native","continuation rp",0,228,"Unambiguous","Inconsistent"
"15575","Native 5",15,"continuation","rp",3,486,"Native","continuation rp",0,486,"Ambiguous","Inconsistent"
"15578","Native 5",10,"continuation","rp",2,176,"Native","continuation rp",0,176,"Unambiguous","Consistent"
"15582","Native 5",23,"continuation","rp",3,251,"Native","continuation rp",0,251,"Ambiguous","Inconsistent"
"15583","Native 5",4,"continuation","rp",4,162,"Native","continuation rp",0,162,"Unambiguous","Inconsistent"
"15585","Native 5",9,"continuation","rp",1,178,"Native","continuation rp",0,178,"Ambiguous","Consistent"
"15586","Native 5",17,"continuation","rp",1,180,"Native","continuation rp",0,180,"Ambiguous","Consistent"
"15587","Native 5",12,"continuation","rp",4,207,"Native","continuation rp",0,207,"Unambiguous","Inconsistent"
"15588","Native 5",22,"continuation","rp",2,189,"Native","continuation rp",0,189,"Unambiguous","Consistent"
"15589","Native 5",5,"continuation","rp",1,158,"Native","continuation rp",0,158,"Ambiguous","Consistent"
"15590","Native 5",19,"continuation","rp",3,178,"Native","continuation rp",0,178,"Ambiguous","Inconsistent"
"15591","Native 5",1,"continuation","rp",1,0,"Native","continuation rp",1,NA,"Ambiguous","Consistent"
"15593","Native 6",21,"continuation","rp",2,385,"Native","continuation rp",0,385,"Unambiguous","Consistent"
"15596","Native 6",15,"continuation","rp",4,270,"Native","continuation rp",0,270,"Unambiguous","Inconsistent"
"15597","Native 6",6,"continuation","rp",3,368,"Native","continuation rp",0,368,"Ambiguous","Inconsistent"
