"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15592","Native 5",30,"continuation","rp",2,445,"Native","continuation rp",0,445,"Unambiguous","Consistent"
"15594","Native 6",40,"continuation","rp",1,1058,"Native","continuation rp",0,1058,"Ambiguous","Consistent"
"15595","Native 6",45,"continuation","rp",2,310,"Native","continuation rp",0,310,"Unambiguous","Consistent"
"15598","Native 6",35,"continuation","rp",4,416,"Native","continuation rp",0,416,"Unambiguous","Inconsistent"
"15600","Native 6",36,"continuation","rp",1,313,"Native","continuation rp",0,313,"Ambiguous","Consistent"
"15601","Native 6",39,"continuation","rp",4,364,"Native","continuation rp",0,364,"Unambiguous","Inconsistent"
"15602","Native 6",25,"continuation","rp",2,363,"Native","continuation rp",0,363,"Unambiguous","Consistent"
"15603","Native 6",46,"continuation","rp",3,323,"Native","continuation rp",0,323,"Ambiguous","Inconsistent"
"15604","Native 6",26,"continuation","rp",3,416,"Native","continuation rp",0,416,"Ambiguous","Inconsistent"
"15605","Native 6",34,"continuation","rp",3,744,"Native","continuation rp",0,744,"Ambiguous","Inconsistent"
"15606","Native 6",41,"continuation","rp",2,326,"Native","continuation rp",0,326,"Unambiguous","Consistent"
"15608","Native 6",30,"continuation","rp",3,323,"Native","continuation rp",0,323,"Ambiguous","Inconsistent"
"15613","Native 6",33,"continuation","rp",2,825,"Native","continuation rp",0,825,"Unambiguous","Consistent"
"15614","Native 6",42,"continuation","rp",3,661,"Native","continuation rp",0,661,"Ambiguous","Inconsistent"
"15616","Native 6",29,"continuation","rp",2,740,"Native","continuation rp",0,740,"Unambiguous","Consistent"
"15618","Native 6",47,"continuation","rp",4,279,"Native","continuation rp",0,279,"Unambiguous","Inconsistent"
"15622","Native 6",27,"continuation","rp",4,370,"Native","continuation rp",0,370,"Unambiguous","Inconsistent"
"15623","Native 6",28,"continuation","rp",1,1670,"Native","continuation rp",0,1670,"Ambiguous","Consistent"
"15624","Native 6",48,"continuation","rp",1,302,"Native","continuation rp",0,302,"Ambiguous","Consistent"
"15628","Native 6",37,"continuation","rp",2,1624,"Native","continuation rp",0,1624,"Unambiguous","Consistent"
"15632","Native 6",38,"continuation","rp",3,533,"Native","continuation rp",0,533,"Ambiguous","Inconsistent"
"15633","Native 6",44,"continuation","rp",1,335,"Native","continuation rp",0,335,"Ambiguous","Consistent"
"15634","Native 6",31,"continuation","rp",4,852,"Native","continuation rp",0,852,"Unambiguous","Inconsistent"
"15637","Native 6",32,"continuation","rp",1,895,"Native","continuation rp",0,895,"Ambiguous","Consistent"
"15639","Native 6",43,"continuation","rp",4,308,"Native","continuation rp",0,308,"Unambiguous","Inconsistent"
"15641","Native 7",42,"continuation","rp",4,808,"Native","continuation rp",0,808,"Unambiguous","Inconsistent"
"15642","Native 7",40,"continuation","rp",2,916,"Native","continuation rp",0,916,"Unambiguous","Consistent"
"15643","Native 7",27,"continuation","rp",1,1037,"Native","continuation rp",0,1037,"Ambiguous","Consistent"
"15646","Native 7",46,"continuation","rp",4,506,"Native","continuation rp",0,506,"Unambiguous","Inconsistent"
"15650","Native 7",41,"continuation","rp",3,1588,"Native","continuation rp",0,1588,"Ambiguous","Inconsistent"
"15651","Native 7",48,"continuation","rp",2,1270,"Native","continuation rp",0,1270,"Unambiguous","Consistent"
"15652","Native 7",26,"continuation","rp",4,1020,"Native","continuation rp",0,1020,"Unambiguous","Inconsistent"
"15653","Native 7",38,"continuation","rp",4,361,"Native","continuation rp",0,361,"Unambiguous","Inconsistent"
"15654","Native 7",37,"continuation","rp",3,595,"Native","continuation rp",0,595,"Ambiguous","Inconsistent"
"15656","Native 7",47,"continuation","rp",1,575,"Native","continuation rp",0,575,"Ambiguous","Consistent"
"15659","Native 7",35,"continuation","rp",1,856,"Native","continuation rp",0,856,"Ambiguous","Consistent"
"15660","Native 7",39,"continuation","rp",1,1265,"Native","continuation rp",0,1265,"Ambiguous","Consistent"
"15665","Native 7",25,"continuation","rp",3,272,"Native","continuation rp",0,272,"Ambiguous","Inconsistent"
"15666","Native 7",34,"continuation","rp",4,596,"Native","continuation rp",0,596,"Unambiguous","Inconsistent"
"15669","Native 7",33,"continuation","rp",3,355,"Native","continuation rp",0,355,"Ambiguous","Inconsistent"
"15670","Native 7",45,"continuation","rp",3,551,"Native","continuation rp",0,551,"Ambiguous","Inconsistent"
"15672","Native 7",36,"continuation","rp",2,547,"Native","continuation rp",0,547,"Unambiguous","Consistent"
"15675","Native 7",43,"continuation","rp",1,406,"Native","continuation rp",0,406,"Ambiguous","Consistent"
"15677","Native 7",31,"continuation","rp",1,888,"Native","continuation rp",0,888,"Ambiguous","Consistent"
"15679","Native 7",28,"continuation","rp",2,1649,"Native","continuation rp",0,1649,"Unambiguous","Consistent"
"15680","Native 7",29,"continuation","rp",3,313,"Native","continuation rp",0,313,"Ambiguous","Inconsistent"
"15681","Native 7",30,"continuation","rp",4,551,"Native","continuation rp",0,551,"Unambiguous","Inconsistent"
"15683","Native 7",44,"continuation","rp",2,529,"Native","continuation rp",0,529,"Unambiguous","Consistent"
"15687","Native 7",32,"continuation","rp",2,819,"Native","continuation rp",0,819,"Unambiguous","Consistent"
"15689","Native 8",43,"continuation","rp",2,506,"Native","continuation rp",0,506,"Unambiguous","Consistent"
"15690","Native 8",32,"continuation","rp",3,0,"Native","continuation rp",1,NA,"Ambiguous","Inconsistent"
"15697","Native 8",28,"continuation","rp",3,232,"Native","continuation rp",0,232,"Ambiguous","Inconsistent"
"15698","Native 8",38,"continuation","rp",1,460,"Native","continuation rp",0,460,"Ambiguous","Consistent"
"15699","Native 8",47,"continuation","rp",2,540,"Native","continuation rp",0,540,"Unambiguous","Consistent"
"15700","Native 8",30,"continuation","rp",1,1717,"Native","continuation rp",0,1717,"Ambiguous","Consistent"
"15701","Native 8",31,"continuation","rp",2,619,"Native","continuation rp",0,619,"Unambiguous","Consistent"
"15703","Native 8",41,"continuation","rp",4,976,"Native","continuation rp",0,976,"Unambiguous","Inconsistent"
"15705","Native 8",42,"continuation","rp",1,1112,"Native","continuation rp",0,1112,"Ambiguous","Consistent"
"15707","Native 8",25,"continuation","rp",4,1081,"Native","continuation rp",0,1081,"Unambiguous","Inconsistent"
"15708","Native 8",27,"continuation","rp",2,510,"Native","continuation rp",0,510,"Unambiguous","Consistent"
"15709","Native 8",46,"continuation","rp",1,338,"Native","continuation rp",0,338,"Ambiguous","Consistent"
"15714","Native 8",48,"continuation","rp",3,1032,"Native","continuation rp",0,1032,"Ambiguous","Inconsistent"
"15715","Native 8",39,"continuation","rp",2,626,"Native","continuation rp",0,626,"Unambiguous","Consistent"
"15717","Native 8",29,"continuation","rp",4,331,"Native","continuation rp",0,331,"Unambiguous","Inconsistent"
"15719","Native 8",33,"continuation","rp",4,443,"Native","continuation rp",0,443,"Unambiguous","Inconsistent"
"15722","Native 8",45,"continuation","rp",4,180,"Native","continuation rp",0,180,"Unambiguous","Inconsistent"
"15726","Native 8",36,"continuation","rp",3,0,"Native","continuation rp",1,NA,"Ambiguous","Inconsistent"
"15727","Native 8",35,"continuation","rp",2,1142,"Native","continuation rp",0,1142,"Unambiguous","Consistent"
"15728","Native 8",40,"continuation","rp",3,415,"Native","continuation rp",0,415,"Ambiguous","Inconsistent"
